year;week_number;store_id;department_id;uto_value;bests_value;tc_percent_value;twenty_eighty_percent_value;turnover_value;gold_value;uto_rating;bests_rating;tc_percent_rating;twenty_eighty_percent_rating
2025;1;7;1;6.23;1.6;15.8;44.2;54.9;63;9;1;3;10
2025;2;7;1;3.65;2.5;15.6;42.7;56.8;100;7;3;2;9
2025;3;7;1;2.03;4.1;15.6;40.5;55.2;79;1;4;4;11
2025;4;7;1;2.81;4.1;9.1;43.5;54.6;88;2;6;3;6
2025;5;7;1;6.22;3.4;8.5;50.4;55.8;80;10;7;3;4
2025;6;7;1;4.73;2.6;13.5;39.3;60;74;10;3;3;6
2025;7;7;1;4.73;1.7;7.57;49;50.4;68;7;3;3;1
2025;8;7;1;2.99;0;9.6;42.51;54.4;69;5;1;3;7
2025;9;7;1;3.07;0;9.54;42.14;54.4;91;5;1;3;6
2025;10;7;1;3.27;1.6;0;47.46;57.6;91;8;5;1;9
2025;11;7;1;3.76;0.8;9.72;40.82;57.5;69;8;1;3;7
2025;12;7;1;2.43;0.8;9.54;42.7;55.3;76;3;1;3;6
2025;13;7;1;2.78;0;10.47;42.5;53.3;52;3;1;3;7
2025;14;7;1;2.55;0.8;9.88;42.93;51;66;4;1;3;10
2025;15;7;1;1.84;0.8;4.48;49.65;47.1;83;4;2;3;7
2025;16;7;1;5.51;0.8;3.41;50.57;48.7;71;8;2;2;8
2025;17;7;1;4.6;1.6;5.91;50.33;49.8;84;4;5;3;8
2025;18;7;1;1.95;0.8;5.31;52.67;48.9;80;5;2;3;8
2025;19;7;1;1.96;1.7;4.96;51.72;46;65;5;4;3;8
2025;20;7;1;1.49;1.7;5.45;51.64;46.4;79;1;3;3;7
2025;21;7;1;1.69;0.8;4.91;52.12;44.4;63;2;2;3;5
2025;22;7;1;1.83;1.7;5.01;51.16;43.3;76;4;1;3;5
2025;23;7;1;3.21;0.8;4.88;51.6;41;75;8;3;3;6
2025;24;7;1;3.45;0.8;5.29;50.94;40.1;78;10;3;3;9
2025;25;7;1;1.85;1.6;4.77;49.47;39.1;95;4;5;3;11
2025;26;7;1;1.46;3.9;4.73;51.09;41.9;86;3;13;3;6
2025;27;7;1;2.13;3.8;4.49;51.61;42.9;87;9;11;3;7
2025;28;7;1;2.13;3.8;4.86;51.95;43.8;86;9;11;3;4
2025;29;7;1;1.81;0.8;4.68;50.53;44.2;84;4;1;3;7
2025;30;7;1;1.47;0.8;5.02;49.36;42.8;84;3;3;3;8
2025;31;7;1;1.11;0.8;5.46;46.47;42.4;88;2;2;3;10
2025;32;7;1;0.72;2.3;5.67;46.32;38.4;89;1;6;3;11
2025;33;7;1;1.36;3.1;5.5;47.01;38.3;88;1;7;3;11
2025;34;7;1;2.05;1.6;5.77;45.08;35.2;81;5;2;3;13
2025;35;7;1;1.55;0.8;5.23;47.22;35.9;84;1;2;3;11
2025;36;7;1;1.74;0;6.24;45;36.6;90;1;1;3;9
2025;37;7;1;1.49;0.8;4.73;49.5;35.9;92;2;2;2;8
2025;38;7;1;1.51;2.4;4.66;49.41;35.8;79;5;7;3;11
2025;39;7;1;1.58;2.3;4.66;49.41;35.8;89;3;5;3;11
2025;40;7;1;0.8;3.8;3.71;49.55;35.2;86;1;10;3;11
2025;41;7;1;2.22;2.3;5.75;48.3;35.9;70;7;8;4;12
2025;42;7;1;1.94;0.7;5.99;49.5;35.7;66;6;1;4;11
2025;43;7;1;0.8;0.7;8.03;50.9;37.2;75;1;2;3;10
2025;1;14;1;6.15;5.9;20.8;45.8;76.6;71;7;12;9;4
2025;2;14;1;3.71;4.4;20.5;44.4;77;100;8;7;8;3
2025;3;14;1;3.11;5.2;19.8;44;75.7;78;6;6;8;3
2025;4;14;1;3.35;1.8;12.8;42.8;74.5;97;4;3;8;7
2025;5;14;1;2.6;1.7;12.4;49.3;75.7;74;1;3;9;7
2025;6;14;1;2.61;4.4;19.9;38.3;60;71;3;11;7;8
2025;7;14;1;2.61;5.5;13.13;46.94;65.4;79;6;12;9;3
2025;8;14;1;3.64;1.8;15.2;41.71;69.8;66;8;5;8;5
2025;9;14;1;1.91;2.5;16.06;39.82;69.4;96;2;7;9;10
2025;10;14;1;2.49;3.3;0;46.73;73.1;93;6;9;2;11
2025;11;14;1;3.1;2.5;15.31;36.66;73.1;81;5;6;7;12
2025;12;14;1;3.78;1.6;14.62;37.6;67.6;79;7;3;8;12
2025;13;14;1;3.36;0.8;14.05;40.67;68.1;46;5;3;7;10
2025;14;14;1;2.06;1.6;14.01;40.08;66.2;40;3;5;7;12
2025;15;14;1;1.34;1.6;7.04;48.19;57.8;68;1;3;5;11
2025;16;14;1;5.31;2.4;6.74;50.65;56.5;67;7;5;7;7
2025;17;14;1;4.94;2.4;9.66;51.7;54.7;84;6;7;7;7
2025;18;14;1;1.76;1.6;8.91;50.39;51.9;78;3;5;6;11
2025;19;14;1;1.64;0.8;8.23;50.92;53.3;53;3;1;6;9
2025;20;14;1;1.76;2.4;9.14;52.82;53.6;78;3;5;5;4
2025;21;14;1;1.81;1.7;8.32;50.62;50.8;72;4;7;4;7
2025;22;14;1;1.65;1.7;8.92;49.99;50.2;86;3;2;6;10
2025;23;14;1;2.92;1.7;8.63;51.9;48.1;87;6;8;7;5
2025;24;14;1;2.97;0;9.06;49.79;44.9;80;7;1;7;10
2025;25;14;1;1.76;0.9;9.5;47.54;43.6;86;3;3;7;13
2025;26;14;1;1.74;0.9;9.55;49.46;47.6;82;4;5;7;11
2025;27;14;1;1.6;0.9;7.67;51.32;50.9;82;5;5;6;8
2025;28;14;1;1.6;0.9;8.57;50.67;51.7;82;5;5;7;6
2025;29;14;1;1.41;1.7;8.08;49.27;51.2;81;1;5;7;9
2025;30;14;1;0.84;0;8.24;49.48;50;95;1;1;8;7
2025;31;14;1;0.79;2.5;8.56;48.04;48.3;81;1;6;8;8
2025;32;14;1;2.19;1.7;8.26;47.38;47.3;90;3;3;6;10
2025;33;14;1;1.42;5.4;8.36;48.72;43.9;70;2;12;7;9
2025;34;14;1;1.79;6.4;9.06;47.59;41.7;68;2;13;7;9
2025;35;14;1;1.87;3.3;7.61;47.86;39.6;82;3;6;5;10
2025;36;14;1;1.94;4;7.72;45.09;37.5;90;3;9;5;8
2025;37;14;1;1.15;2.5;6.59;49.32;37;79;1;7;5;9
2025;38;14;1;1.27;0.8;5.9;51.78;37.9;72;1;1;5;7
2025;39;14;1;1.54;0;5.9;51.78;37.9;83;2;1;5;7
2025;40;14;1;0.87;0.8;5.9;51.37;39.9;83;2;2;4;8
2025;41;14;1;1.38;0;7;51.39;42.8;74;2;1;5;7
2025;42;14;1;0.88;1.6;6.99;51.27;41.9;74;1;3;5;7
2025;43;14;1;1.37;0.8;9.17;52.91;43.4;78;2;3;5;5
2025;1;94;1;4.79;4.9;18.2;43.5;57.9;70;3;9;6;11
2025;2;94;1;3.64;4.1;17.9;43.1;62.4;100;6;6;5;7
2025;3;94;1;2.92;4.9;17.3;41.2;62.7;79;5;5;5;9
2025;4;94;1;2.93;5.8;12;41.9;60;84;3;10;6;8
2025;5;94;1;4.11;2.5;11.3;46.5;62.3;74;8;5;5;10
2025;6;94;1;2.62;3.3;18.6;37.6;60;78;4;5;6;9
2025;7;94;1;2.62;4.3;11.83;43.34;51.9;73;5;10;5;8
2025;8;94;1;3.8;1.6;12.13;42.14;57.6;74;10;4;6;6
2025;9;94;1;2.49;0.8;13.5;41.38;61.3;90;4;3;6;8
2025;10;94;1;2.53;0;0;46.78;64.3;77;7;1;5;10
2025;11;94;1;3.81;0.8;14.44;38.67;64.3;68;9;2;6;10
2025;12;94;1;3.81;1.5;14.23;40.01;59.9;70;8;2;6;10
2025;13;94;1;4.12;0;15.07;38.17;60.2;39;8;2;8;13
2025;14;94;1;4.17;1.6;14.45;40.93;59.3;26;10;6;9;11
2025;15;94;1;3.38;3;8.86;48.31;57.4;48;8;7;9;10
2025;16;94;1;6.35;3.3;8.17;49.95;57.5;75;11;7;9;10
2025;17;94;1;5.32;1.6;10.54;47.49;54.1;69;9;6;8;12
2025;18;94;1;2.54;2.5;9.65;48.94;50.2;78;6;6;7;12
2025;19;94;1;2.05;2.4;7.91;49.89;50.5;69;6;7;5;11
2025;20;94;1;2.36;2.4;9.37;48.55;51.5;70;5;6;6;12
2025;21;94;1;1.64;3.2;8.36;46.98;50.3;81;1;12;5;12
2025;22;94;1;2.01;2.4;7.75;49.42;50.6;76;5;4;4;12
2025;23;94;1;2.27;1.6;7.48;47.38;47.8;74;3;6;4;13
2025;24;94;1;1.93;3.1;8.3;48.31;44.8;90;3;11;6;13
2025;25;94;1;1.55;2.3;7.55;49.21;44.6;89;2;8;6;12
2025;26;94;1;1.86;1.5;7.82;48.01;44.6;88;6;7;4;12
2025;27;94;1;1.82;0.8;6.66;50.71;45.9;85;7;3;4;9
2025;28;94;1;1.82;0.8;7.15;49.94;44.9;83;7;3;4;8
2025;29;94;1;2.16;3;6.98;46.41;41.9;89;5;9;5;11
2025;30;94;1;1.64;0;6.7;46.43;41.7;84;4;2;4;12
2025;31;94;1;1.98;1.5;6.69;45.98;40.4;85;4;3;4;11
2025;32;94;1;2.43;2.3;6.63;46.16;37.4;89;5;7;4;12
2025;33;94;1;2.08;3.1;6.74;44.83;35.2;77;4;8;4;13
2025;34;94;1;2.22;2.3;6.46;45.32;32.6;81;7;4;4;12
2025;35;94;1;2.2;6.6;6.36;45.26;30.8;69;4;13;4;13
2025;36;94;1;3.04;7.8;7.35;43.49;31.5;91;10;13;4;11
2025;37;94;1;3.79;3.9;4.84;48.11;31.7;81;10;11;3;12
2025;38;94;1;1.48;5.3;3.81;51.34;32.4;77;4;12;2;8
2025;39;94;1;2.17;3.1;3.81;51.34;32.4;87;7;6;2;8
2025;40;94;1;1.38;3.1;3.38;51.1;34.5;73;4;9;2;9
2025;41;94;1;1.85;1.6;4.85;50.54;36.4;83;3;5;2;8
2025;42;94;1;1.56;3.3;4.99;50.3;34.2;81;2;9;2;9
2025;43;94;1;2;0;6.26;50.24;36.4;79;6;1;2;11
2025;1;7;2;6.83;6.3;14.1;37.5;52.4;75;9;12;4;9
2025;2;7;2;5.45;4.9;13.9;36.7;47.6;89;11;8;4;7
2025;3;7;2;6.57;5.4;14.3;34.2;44.7;82;6;5;4;9
2025;4;7;2;9.15;6;13.8;32.6;45.6;72;7;3;4;10
2025;5;7;2;10.84;2;8.7;41.6;49.1;73;6;2;3;11
2025;6;7;2;6.85;1;15;32.6;51.5;76;4;1;4;5
2025;7;7;2;4.54;2.1;8.88;44.19;52.7;70;5;4;3;4
2025;8;7;2;3.81;1.1;12.02;35.07;54.4;63;4;1;4;8
2025;9;7;2;3.91;1.1;13.02;34.87;58.1;67;4;1;5;7
2025;10;7;2;4.12;1.1;0.35;45.97;59.8;74;8;2;10;8
2025;11;7;2;3.81;4.1;13.48;36.34;61.8;69;6;9;5;3
2025;12;7;2;4.97;2;14.01;34.77;61.3;65;9;4;4;6
2025;13;7;2;3.67;3.1;14.75;33.76;58.3;70;6;6;5;6
2025;14;7;2;5.51;2.2;15.35;33;57.3;38;8;4;6;9
2025;15;7;2;6.45;3.4;6.87;46.55;54.3;72;9;2;4;8
2025;16;7;2;6.65;5.6;4.9;47.76;54;75;7;7;3;8
2025;17;7;2;6.62;5.6;9.56;41.79;56;74;6;9;5;13
2025;18;7;2;4.08;4.4;11.21;43.09;55.9;75;4;9;5;12
2025;19;7;2;3.52;2.4;8.83;42.5;52.5;59;6;5;4;12
2025;20;7;2;3.46;4.7;9.2;44.44;49.1;70;6;6;2;9
2025;21;7;2;3.84;5.6;9.61;41.99;44.8;71;4;11;3;12
2025;22;7;2;3.75;10.1;7.59;43.61;47.4;73;5;12;1;12
2025;23;7;2;5.3;6.8;8.03;44.43;45.5;79;10;12;2;10
2025;24;7;2;5.44;5.6;8.17;44.49;46.8;73;10;8;2;9
2025;25;7;2;5.03;1.2;7.22;44.66;46.9;75;9;3;1;9
2025;26;7;2;3.2;2.3;8.24;43;47.4;81;2;2;3;10
2025;27;7;2;2.09;2.2;7.88;42.98;46.5;85;1;2;3;11
2025;28;7;2;2.09;2.2;7.88;43.27;48.3;83;1;2;2;11
2025;29;7;2;2.62;1.2;7.33;43.78;48.5;76;1;3;3;12
2025;30;7;2;2.94;3.3;8.06;41.51;48.2;96;3;7;4;13
2025;31;7;2;2.66;1.2;8.59;40.48;49.8;88;1;3;3;13
2025;32;7;2;3.51;6.2;8.87;41.21;49.5;76;2;11;2;13
2025;33;7;2;3.02;3.8;9.18;40.71;49.9;71;1;9;3;13
2025;34;7;2;3.91;3.1;9.43;38.98;47.3;64;2;3;3;12
2025;35;7;2;3.23;5.3;8.83;39.28;46.2;86;1;11;3;12
2025;36;7;2;2.83;5.4;14.55;29.64;45.1;79;1;9;5;11
2025;37;7;2;2.74;7.1;8.73;39.54;45.6;84;1;11;2;12
2025;38;7;2;5.63;10.6;8.61;39.95;43.8;73;5;12;1;13
2025;39;7;2;5.34;7;8.61;39.95;43.8;79;4;8;1;13
2025;40;7;2;4.2;11.2;7.82;37.73;40.2;89;4;12;1;13
2025;41;7;2;4.38;6.7;7.84;40.52;43.4;92;6;12;1;13
2025;42;7;2;5.2;7.2;8.71;42.01;43.4;77;10;11;1;12
2025;43;7;2;4.6;0;9.69;40.79;44.7;82;7;1;1;12
2025;1;14;2;5.54;2.2;15.9;35.3;66.3;89;5;5;5;10
2025;2;14;2;4.12;1;15.4;35;64.9;100;5;1;5;10
2025;3;14;2;8.33;4.3;15.3;33.7;64.3;67;11;1;5;10
2025;4;14;2;11.46;10.1;14.5;32;66.2;67;8;9;5;13
2025;5;14;2;10.99;3.4;10.9;42.1;67;60;7;6;5;9
2025;6;14;2;7.08;5.7;19.2;31.2;63.7;70;6;9;8;7
2025;7;14;2;6.38;2.4;11.63;44.63;61.5;74;7;5;6;6
2025;8;14;2;5;3.9;14.07;32.74;61.4;65;5;8;7;5
2025;9;14;2;5.38;2.6;14.24;34.74;68.3;73;8;6;7;8
2025;10;14;2;2.43;1.2;0.02;46.99;80.4;72;2;4;2;5
2025;11;14;2;2.39;4.6;14.8;34.24;80.1;56;1;10;6;9
2025;12;14;2;3.74;5.9;18.07;30.98;82.7;53;5;12;8;12
2025;13;14;2;2.96;6;18.11;29.31;73.3;69;2;12;8;13
2025;14;14;2;5.07;3.7;18.82;29.41;67.4;27;5;8;8;13
2025;15;14;2;6.12;6.2;8.5;44.18;63.6;64;8;8;6;11
2025;16;14;2;6.13;6.6;7.25;46.73;54.4;78;6;9;6;10
2025;17;14;2;6.82;6.4;9.74;42.96;57;75;7;10;6;12
2025;18;14;2;5.55;2.5;11.77;42.75;56.5;67;10;6;6;13
2025;19;14;2;4.62;1.3;9.31;41.31;56.5;60;9;3;6;13
2025;20;14;2;5.61;1.2;9.61;41.26;58.1;67;10;2;4;13
2025;21;14;2;4.06;2.6;9.4;41.66;55.7;62;6;4;2;13
2025;22;14;2;4.63;5;8.35;43.71;58.5;73;8;7;3;11
2025;23;14;2;4.35;5;8.53;42.7;56;73;3;10;3;13
2025;24;14;2;3.98;6;9.66;43.73;54.3;61;5;9;4;10
2025;25;14;2;4.77;3.8;7.99;42.68;55.4;61;8;7;4;13
2025;26;14;2;4.52;2.5;9.21;41.98;56.3;71;6;4;4;13
2025;27;14;2;3.64;3.5;9.03;43.3;52.3;76;6;7;4;10
2025;28;14;2;3.64;3.5;9.34;41.43;51;81;6;7;4;12
2025;29;14;2;5.57;3.8;8.41;44.66;54;69;7;13;6;11
2025;30;14;2;5.28;4.9;8.61;43.97;55.1;84;9;8;5;11
2025;31;14;2;4.19;1.3;9.6;41.81;59.4;75;7;4;5;12
2025;32;14;2;3.26;2.4;10.95;42.05;60;75;1;3;8;11
2025;33;14;2;4.34;2.2;10.7;40.78;57.6;69;4;6;5;12
2025;34;14;2;5.01;7.1;9.99;39.81;58.9;68;8;11;4;11
2025;35;14;2;3.86;1.1;9.48;39.97;56.3;66;2;1;5;11
2025;36;14;2;3.14;6.4;15.98;27.31;55.7;76;2;11;9;12
2025;37;14;2;4.72;7;10.11;38.5;55.7;72;5;10;6;13
2025;38;14;2;5.48;12;9.19;40.85;52.8;72;4;13;4;12
2025;39;14;2;5.62;2.5;9.19;40.85;52.8;72;5;1;4;12
2025;40;14;2;4.45;3.8;8.59;41.39;49.9;87;5;4;3;11
2025;41;14;2;5;2.3;8.83;41.66;49.3;82;8;1;2;12
2025;42;14;2;4.44;3.4;9.28;41.89;48.6;72;5;5;2;13
2025;43;14;2;4.53;3.5;10.86;44.47;55.4;70;6;9;5;10
2025;1;94;2;5.75;4.3;12.9;41.6;53.1;97;8;9;2;1
2025;2;94;2;4.86;3.2;12.8;40;50.8;100;8;4;2;2
2025;3;94;2;4.71;8.6;12.7;38;47.2;83;4;8;2;3
2025;4;94;2;8.66;12;12.5;34.7;45.9;66;5;12;3;6
2025;5;94;2;17.74;4.2;9.2;46.4;48.3;77;12;7;4;3
2025;6;94;2;10.29;8.6;17.3;33.5;52.8;65;11;13;5;4
2025;7;94;2;7.01;5.7;11.19;49.24;53.9;73;9;9;5;11
2025;8;94;2;6.24;3.5;12.33;34.26;56.5;65;8;7;5;7
2025;9;94;2;4.85;2.3;12.45;35.85;58.9;81;6;4;4;5
2025;10;94;2;2.68;3.2;0.47;49.9;57.4;63;3;9;13;3
2025;11;94;2;3.62;1.1;12.54;34.63;62;66;4;4;4;8
2025;12;94;2;3.14;4.7;13.49;31.83;59;75;2;10;3;11
2025;13;94;2;3.6;4.7;12.97;32.74;55.4;70;5;11;2;9
2025;14;94;2;5.88;5.1;12.59;33.47;58.9;17;10;10;2;7
2025;15;94;2;5.57;5.1;7.63;46.27;53.3;69;7;6;5;9
2025;16;94;2;6.04;2.6;6.49;47.9;49.3;75;5;1;5;7
2025;17;94;2;7.64;4.1;8.33;44.86;51.3;76;9;7;4;7
2025;18;94;2;5.01;0;10.74;43.92;52.1;78;7;1;4;8
2025;19;94;2;2.3;2.6;9.06;45.36;53.1;58;3;6;5;10
2025;20;94;2;2.17;4.8;10.29;45.74;51.7;72;1;7;5;8
2025;21;94;2;3.96;7.4;10.95;43.91;47.5;55;5;12;4;10
2025;22;94;2;3.87;5.1;10.17;45.09;50.8;71;6;8;5;8
2025;23;94;2;5.19;6.3;10.74;43.31;48.1;74;8;11;7;12
2025;24;94;2;6.44;7.5;11.63;45.58;48.3;66;12;11;7;8
2025;25;94;2;4.46;1.3;10.46;46.19;52.1;75;6;4;7;8
2025;26;94;2;3.75;2.5;11.05;43.97;53.4;74;4;5;8;8
2025;27;94;2;3.24;4.5;11.03;47.15;53.7;64;5;9;8;6
2025;28;94;2;3.24;4.5;11.18;46.39;54.1;69;5;9;8;7
2025;29;94;2;4.23;2.3;10.33;45.44;38.3;74;3;6;9;10
2025;30;94;2;4.9;11.6;10.44;45.07;39.6;79;7;13;9;9
2025;31;94;2;7.39;4.9;10.3;44.43;39;73;12;7;8;9
2025;32;94;2;5.96;3.8;10.4;47.67;40;84;7;6;6;7
2025;33;94;2;5.06;9.1;11.1;45.47;34.4;72;7;12;6;9
2025;34;94;2;4.67;7.1;10.4;43.31;34;71;6;12;6;9
2025;35;94;2;4.65;1.2;9.31;43.32;33.6;75;6;2;4;10
2025;36;94;2;3.87;3.9;10.81;31.85;33.9;77;5;6;2;10
2025;37;94;2;6.22;5.3;9.21;42.94;34.3;72;7;8;4;9
2025;38;94;2;5.75;8.3;9.18;44.36;33;77;6;9;3;10
2025;39;94;2;7.09;8.1;9.18;44.36;33;83;8;9;3;10
2025;40;94;2;5.55;17.1;9.09;40.85;29.6;87;8;13;5;12
2025;41;94;2;9.39;12.3;9.19;43.45;34.5;85;12;13;4;10
2025;42;94;2;4.98;6.8;10.64;45.49;35.7;78;7;10;5;9
2025;43;94;2;4.65;4.1;10.78;44.58;33.8;78;8;10;4;9
2025;1;7;3;4.72;2.5;17.7;35.3;63.1;100;12;12;12;5
2025;2;7;3;3.44;3.3;18.4;33.7;62.7;98;10;7;12;4
2025;3;7;3;4.42;3.3;18.8;30.5;62.8;78;9;3;13;6
2025;4;7;3;6.99;3.8;19.7;30.6;65.4;76;11;5;12;6
2025;5;7;3;4.76;1.8;16.2;35.4;67.9;80;7;3;10;8
2025;6;7;3;3.75;1.3;21.2;28.5;69.4;81;7;2;12;9
2025;7;7;3;3.75;1.2;16.03;36.05;66.1;75;8;4;10;8
2025;8;7;3;2.31;3.8;16.71;31.16;63.4;79;3;9;11;5
2025;9;7;3;3.74;2.6;15.85;32.82;62.3;76;7;2;9;9
2025;10;7;3;5.12;3.9;0.87;39.9;63.7;91;9;2;8;8
2025;11;7;3;5.27;1.9;16.19;35.04;64.6;75;8;3;10;7
2025;12;7;3;4.5;3.1;16.09;33.93;67.5;79;10;5;11;8
2025;13;7;3;6.33;5.2;15.84;34.48;68.8;82;12;10;10;9
2025;14;7;3;6.97;3.4;19.23;34.4;71.7;39;12;7;12;11
2025;15;7;3;7.33;2.6;10.4;43.99;72.3;84;13;6;9;6
2025;16;7;3;6.62;2.1;7.84;43.57;77.1;78;13;6;8;7
2025;17;7;3;8.27;2.6;9.79;45.43;85.7;82;13;8;8;6
2025;18;7;3;4.72;3.2;10.57;46.1;84.1;92;10;9;9;5
2025;19;7;3;4.34;4.4;10.41;44.32;76.8;92;10;11;6;10
2025;20;7;3;3.66;3.1;10.04;45.07;74.1;80;9;8;6;7
2025;21;7;3;3.78;4.5;12.91;41.6;66;94;9;13;10;9
2025;22;7;3;4.13;4.4;10.41;47.2;68.3;91;11;12;9;6
2025;23;7;3;4.39;3.1;12.97;44.73;62.2;63;11;9;10;8
2025;24;7;3;3.73;5.6;14.36;43.63;57;81;10;13;10;8
2025;25;7;3;3.39;3.1;11.9;45.53;57.6;72;5;9;10;5
2025;26;7;3;6.04;3.7;12.35;43.85;57.5;75;10;11;11;9
2025;27;7;3;4.7;5.5;14.11;45.84;61;75;8;12;11;8
2025;28;7;3;4.7;5.5;14.25;45.28;63.2;96;8;12;11;8
2025;29;7;3;3.42;7.9;15.81;41.43;57.2;65;13;13;7;12
2025;30;7;3;5.1;3;16.45;42.81;57.3;93;10;5;11;9
2025;31;7;3;4.86;3.6;16.28;40.09;54.3;88;11;9;12;10
2025;32;7;3;2.72;4.3;15.13;40.52;54.6;70;9;8;7;9
2025;33;7;3;3.98;3;15.79;38.68;58.1;83;10;6;8;12
2025;34;7;3;2.21;3.6;16.04;37.56;63;88;6;10;7;12
2025;35;7;3;3.15;2.5;15.88;37;66.5;93;8;4;6;11
2025;36;7;3;1.71;3.1;18.47;31.86;71.5;93;5;7;10;12
2025;37;7;3;2.16;1.8;18.29;38.68;75.2;93;9;5;5;9
2025;38;7;3;1.76;0.6;17.63;37.88;74.4;91;3;2;6;12
2025;39;7;3;1.71;1.9;17.63;37.88;74.4;96;5;5;6;12
2025;40;7;3;1.33;2.4;16.02;39.71;74.4;93;5;3;5;8
2025;41;7;3;1.03;1.9;17.17;38.9;72.1;91;1;3;5;8
2025;42;7;3;1.58;2.6;15.75;40.42;70.4;95;5;6;5;7
2025;43;7;3;1.76;1.3;15.64;40.66;67.9;93;5;1;5;5
2025;1;14;3;3.59;1.4;17.1;33.2;72.4;100;5;7;11;7
2025;2;14;3;2.68;3.9;17.7;32;73.7;99;4;10;11;6
2025;3;14;3;3.98;4.5;18;29.7;74.4;85;8;9;11;7
2025;4;14;3;5.11;4.5;17.9;30.4;79.1;81;6;7;10;7
2025;5;14;3;3.57;3.4;16;36.8;80.4;78;4;11;9;4
2025;6;14;3;2.79;1.2;19.3;26.7;81.8;77;3;2;11;12
2025;7;14;3;2.79;0.7;16.77;36.96;81.1;76;4;3;11;2
2025;8;14;3;1.68;2.1;16.5;28.69;77.3;90;1;3;10;3
2025;9;14;3;2.69;5.4;15.91;30.47;80.2;86;1;11;11;11
2025;10;14;3;4.5;3.3;0.49;41.63;77.5;87;7;1;3;3
2025;11;14;3;5.26;5.3;14.91;33.56;80.3;80;7;10;9;10
2025;12;14;3;6.97;5.3;15.46;32.77;81;72;13;12;10;11
2025;13;14;3;5.77;4.1;14.03;33.47;79.1;79;11;9;6;10
2025;14;14;3;5.62;6;16.35;35.74;83.4;59;10;11;10;9
2025;15;14;3;6.26;4.1;9.9;44.07;82.7;81;10;10;7;3
2025;16;14;3;4.93;4.9;7.94;44.25;78.5;88;10;12;9;6
2025;17;14;3;4.79;4.2;9.17;41.96;83;87;7;11;7;10
2025;18;14;3;4.62;4.6;9.83;45.66;82;91;9;11;6;7
2025;19;14;3;4.38;5.4;9.35;45.12;79.1;93;11;12;5;7
2025;20;14;3;4.23;4;8.96;44.15;78.8;82;11;11;4;9
